courier_id,city,vehicle_type,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,number_of_cancellations,number_of_complaints,avg_delivery_minutes,courier_tier
7201,Austin,E-bike,12,549,52,1248,3.65,9133.5,27,0,0.5714,2,7,42.27,Standard
6111,Denver,E-bike,7,349,54,1763,4.26,20338.6,37,20,0.8235,2,4,33.22,Gold
7220,Chicago,Car,11,141,23,855,4.35,14154.78,28,4,0.85,5,1,33.52,Standard
7243,Austin,E-bike,7,367,20,719,4.5,13893.02,26,11,0.9048,4,2,32.29,Gold
5357,Boston,E-bike,4,339,50,1683,4.15,15160.26,27,8,0.7727,4,2,37.97,Standard
5745,Chicago,Bicycle,10,394,36,1018,4.35,13845.59,39,10,0.9,5,3,30.76,Standard
5306,Seattle,Scooter,5,146,52,433,3.92,6006.32,32,2,0.625,4,3,37.77,Standard
5483,Seattle,Walking,12,307,54,580,4.6,12732.1,29,10,0.9048,3,2,32.46,Gold
7292,Chicago,Bicycle,7,229,30,895,4.49,14390.06,23,7,0.8947,2,2,33.25,Standard
6925,Boston,Car,1,249,33,560,4.0,12253.62,31,7,0.7273,4,5,35.1,Standard
6946,Denver,Scooter,8,589,18,1223,4.23,14184.22,29,12,0.8,2,2,31.19,Standard
5699,Austin,E-bike,5,58,40,512,4.72,14810.16,36,18,0.9032,3,3,,Gold
6275,Denver,E-bike,1,438,30,1300,4.34,16834.92,29,12,0.8182,7,1,31.97,Gold
5847,Seattle,Bicycle,12,58,42,1021,4.26,15231.51,31,7,0.8333,3,0,32.99,Standard
5111,Chicago,Scooter,2,528,42,943,4.2,14347.64,36,10,0.8929,6,1,32.47,Standard
5948,Austin,Car,9,16,57,1569,5.0,22330.0,29,27,0.9286,1,0,23.84,Gold
5198,Austin,Car,5,360,49,857,4.82,14489.28,23,9,0.9444,3,0,31.33,Gold
5208,Denver,Car,12,586,24,247,4.5,9658.58,28,4,0.8696,2,1,34.61,Standard
5559,Chicago,Car,5,678,63,561,3.96,8885.95,29,6,0.68,4,1,35.0,Standard
7341,Boston,Car,4,364,43,674,4.63,14197.73,35,15,0.8571,3,0,31.91,Gold
6243,Chicago,Car,1,330,32,569,4.09,13209.01,20,7,0.9412,2,1,32.77,Standard
6073,Seattle,Bicycle,11,161,36,1017,4.06,10801.21,28,3,0.6818,4,3,34.97,Standard
6061,Austin,Car,2,482,55,578,4.46,12566.19,31,11,0.8214,2,2,34.18,Standard
7304,Seattle,Car,7,418,23,1594,4.67,18027.51,41,23,0.9706,3,4,29.15,Gold
6672,Boston,Bicycle,5,472,43,120,4.14,10199.25,25,7,0.7727,0,0,31.66,Standard
5390,Denver,E-bike,3,180,59,1386,4.45,17024.81,29,15,0.8889,2,3,29.99,Gold
7258,Seattle,Scooter,9,167,24,1253,4.65,15801.43,27,12,0.9091,4,5,31.71,Gold
5708,Boston,Scooter,7,597,58,941,3.95,8954.85,30,5,0.6316,8,4,36.59,Standard
7048,Boston,E-bike,8,662,23,190,3.88,7651.6,32,6,0.7586,2,1,34.67,Standard
6863,Chicago,E-bike,1,551,39,835,3.65,10064.18,32,4,0.875,4,3,34.9,Standard
5645,Seattle,Scooter,10,473,27,1396,4.26,15725.07,26,10,0.9524,4,1,32.31,Standard
6726,Chicago,E-bike,4,535,21,1776,3.85,13715.29,29,3,0.8,3,1,33.49,Standard
7150,Boston,E-bike,10,617,46,86,4.36,9915.14,29,6,0.8333,2,1,31.76,Standard
6978,Boston,Scooter,8,628,33,555,4.2,12839.15,28,3,0.7143,6,1,34.54,Standard
6624,Seattle,Scooter,6,681,33,1015,4.42,16382.44,33,16,0.9333,3,1,29.79,Gold
5337,Chicago,Scooter,11,557,37,1113,4.26,15230.25,35,12,0.6923,4,4,32.72,Standard
5768,Chicago,E-bike,12,266,55,1631,4.77,17201.4,36,15,0.7778,7,0,32.36,Gold
6415,Denver,Bicycle,12,531,50,991,4.11,14733.43,32,11,0.9286,4,2,32.54,Gold
6790,Denver,E-bike,10,122,25,200,4.61,12096.51,31,16,0.875,5,2,26.86,Gold
5954,Chicago,Bicycle,7,126,40,1096,4.78,16551.16,36,14,0.8966,4,1,30.36,Gold
6183,Denver,Bicycle,2,697,55,1008,4.19,18413.15,29,15,0.963,1,1,29.56,Gold
7311,Chicago,Scooter,3,426,40,1680,4.46,15505.44,30,11,0.875,2,0,32.83,Standard
6888,Denver,E-bike,7,560,28,1607,4.43,18218.77,26,14,0.8696,2,0,30.78,Gold
5084,Austin,E-bike,12,54,50,708,3.93,9371.04,40,2,0.6667,7,2,36.96,Standard
6306,Denver,Bicycle,5,642,30,115,4.36,10525.28,21,3,0.8333,3,3,32.27,Standard
6365,Seattle,Bicycle,3,415,33,141,4.1,11056.81,32,18,0.9643,2,0,31.85,Gold
5131,Boston,Scooter,11,522,53,552,4.15,10501.58,25,4,0.6842,5,2,34.0,Standard
6331,Austin,Car,12,416,26,160,3.92,7979.0,20,3,0.7333,4,4,38.43,Standard
5903,Seattle,Scooter,7,667,58,645,4.53,13134.41,29,15,0.9231,2,0,27.94,Gold
7198,Chicago,E-bike,6,333,41,1538,4.3,16176.32,30,11,0.8,5,2,32.51,Standard
5341,Seattle,E-bike,6,76,34,1282,5.0,22979.99,31,29,1.0,0,1,23.27,Gold
5888,Denver,E-bike,4,266,37,512,3.96,8729.57,27,4,0.6875,7,1,36.63,Standard
6014,Austin,Bicycle,10,389,23,585,4.66,14475.8,19,13,0.875,0,0,30.82,Gold
6969,Seattle,Scooter,8,379,28,728,4.01,12147.15,20,5,0.6875,0,1,35.12,Standard
6799,Seattle,E-bike,4,664,49,332,3.91,7952.24,29,5,0.75,2,2,37.12,Standard
7440,Seattle,Bicycle,11,274,53,1542,4.89,20389.07,28,22,0.963,0,0,26.04,Gold
6644,Boston,Car,12,19,40,496,3.61,7943.61,32,2,0.6923,4,5,38.75,Standard
6982,Austin,Bicycle,11,332,42,87,4.65,12154.54,19,15,0.7647,1,0,33.68,Gold
5204,Austin,E-bike,2,526,36,800,4.58,17518.62,27,18,0.8846,0,2,28.51,Gold
6438,Chicago,E-bike,5,343,55,1004,3.58,10238.73,28,3,0.6316,7,3,38.9,Standard
5486,Denver,E-bike,4,677,31,413,4.41,10859.59,25,3,0.6818,2,4,37.89,Standard
5078,Austin,Bicycle,2,43,48,1268,4.61,16180.84,36,11,0.8621,3,0,31.53,Gold
5089,Chicago,Scooter,8,68,49,1755,4.49,15969.57,30,14,0.88,1,0,30.4,Gold
5004,Chicago,Bicycle,9,218,40,192,3.97,10204.6,12,1,0.6667,4,2,39.18,Standard
5062,Seattle,E-bike,12,598,21,886,4.3,12204.94,29,4,0.8333,2,1,31.91,Standard
6884,Austin,Car,2,151,62,1027,4.06,10738.83,30,1,0.3913,4,0,36.7,Standard
5813,Chicago,Bicycle,8,315,45,1417,3.98,12407.18,24,3,0.6471,4,1,37.59,Standard
6938,Denver,E-bike,10,52,30,1328,4.7,18200.05,35,20,0.9062,1,1,30.32,Gold
5219,Chicago,Car,8,558,26,339,4.4,11963.62,35,14,0.9259,5,1,30.83,Gold
6897,Denver,Bicycle,1,515,25,136,4.23,11492.16,23,10,0.9375,4,1,35.2,Gold
6176,Seattle,Car,9,457,24,335,4.19,9964.16,32,4,0.75,5,1,34.09,Standard
5837,Denver,Car,8,136,41,388,4.3,13269.43,26,10,0.96,0,2,34.25,Gold
5307,Chicago,Scooter,3,564,29,1641,3.99,14281.33,29,4,0.7619,5,2,34.4,Standard
7044,Chicago,Walking,12,631,56,885,3.29,5732.03,24,0,0.5,6,1,41.69,Standard
6337,Boston,Car,10,379,54,1256,3.72,12022.18,32,8,0.8148,3,5,33.24,Standard
6919,Boston,Walking,9,614,24,316,4.15,7949.81,31,5,0.6957,4,1,37.31,Standard
6227,Chicago,E-bike,9,256,57,1686,4.79,16564.61,33,19,0.8889,2,3,31.47,Gold
5870,Austin,Car,1,520,26,1220,5.0,18478.12,35,29,0.9706,1,1,28.31,Gold
5301,Boston,E-bike,1,538,23,1767,4.36,16171.11,31,14,0.8519,3,4,33.07,Standard
6540,Austin,Bicycle,5,421,50,515,4.39,11548.51,20,5,0.875,3,0,35.04,Standard
6319,Seattle,Car,5,567,26,852,4.88,15283.34,16,7,1.0,1,2,31.7,Gold
