,courier_id,city,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,number_of_cancellations,number_of_complaints,avg_delivery_minutes,courier_tier,vehicle_type_Car,vehicle_type_Bicycle,vehicle_type_Walking,vehicle_type_E-bike,vehicle_type_Scooter
1492,7037,3.0,5,20,45,853,3.61,0.2489,31,2,0.75,5,3,41.45,0,0,0,1,0,0
1493,5429,0.0,4,469,29,638,4.97,0.7038,29,24,0.9643,0,0,27.64,1,0,0,0,1,0
1494,6455,3.0,8,606,32,813,3.9,0.3875,29,4,0.6111,7,6,40.74,0,0,1,0,0,0
1495,6404,2.0,9,157,52,1012,4.33,0.5405,33,14,0.8148,4,0,32.84,0,1,0,0,0,0
1496,5076,1.0,7,135,20,859,4.6,0.5666,40,20,0.8286,4,0,30.32,1,0,1,0,0,0
1497,6669,2.0,3,640,39,797,4.53,0.5506,33,19,0.9032,1,0,31.02,1,0,0,0,1,0
1498,5235,3.0,10,138,42,40,4.27,0.2278,26,7,0.8333,4,0,34.56,0,0,0,0,1,0
1499,6979,4.0,10,504,37,1100,4.32,0.5509,21,11,0.875,3,1,33.7,0,1,0,0,0,0
1500,7211,4.0,5,280,63,1777,4.5,0.6586,23,9,0.8947,1,2,34.45,1,0,0,0,0,1
1501,7371,4.0,5,515,43,1052,4.54,0.6648,25,17,0.913,2,0,29.64,1,0,0,0,1,0
1502,6163,4.0,9,190,54,1075,4.02,0.5292,23,6,0.5556,1,0,36.48,0,0,1,0,0,0
1503,7091,3.0,5,110,23,335,4.29,0.4275,29,8,0.8095,6,0,31.1,0,0,0,0,1,0
1504,6178,3.0,3,365,18,1315,3.91,0.5046,27,4,0.6957,4,1,34.22,0,0,0,0,1,0
1505,5999,0.0,7,568,59,1723,3.69,0.5126,27,3,0.75,2,4,36.2,0,0,0,1,0,0
1506,7002,3.0,8,431,45,264,3.41,0.1809,35,2,0.6786,4,0,41.57,0,1,0,0,0,0
1507,6250,3.0,5,678,42,34,3.98,0.2643,30,6,0.8095,6,0,34.61,0,0,0,0,1,0
1508,5176,4.0,6,573,29,707,4.55,0.6026,37,18,0.8966,6,1,31.41,1,0,1,0,0,0
1509,7484,4.0,6,256,28,1684,4.78,0.6640,30,14,0.8462,2,2,33.09,0,0,1,0,0,0
1510,7097,4.0,6,664,58,307,4.33,0.3892,23,7,0.9048,2,1,33.49,0,0,1,0,0,0
1511,5614,3.0,12,551,34,653,4.79,0.5073,29,12,0.76,3,2,29.71,1,0,0,0,1,0
1512,6922,0.0,2,365,51,110,4.04,0.2608,24,2,0.7368,4,0,36.13,0,0,0,1,0,0
1513,5674,0.0,11,392,22,545,3.87,0.2825,25,3,0.85,5,3,35.51,0,1,0,0,0,0
1514,6612,2.0,2,324,39,1367,4.16,0.5271,21,10,0.8333,1,0,31.69,0,1,0,0,0,0
1515,5451,0.0,11,360,46,1186,4.34,0.5695,24,4,0.8,1,2,32.37,0,0,0,0,0,1
1516,6691,2.0,4,473,59,115,4.1,0.3446,23,5,0.6471,5,3,31.62,0,1,0,0,0,0
1517,6744,1.0,2,233,27,1776,4.59,0.7809,30,16,0.7692,2,1,29.93,1,1,0,0,0,0
1518,6616,2.0,7,318,54,947,4.11,0.5555,25,9,0.7917,0,1,31.08,0,0,0,0,1,0
1519,5841,1.0,4,602,31,1449,3.81,0.5166,19,4,0.8125,2,1,34.7,0,0,1,0,0,0
1520,7144,0.0,3,223,28,1507,4.16,0.5860,27,6,0.7727,4,4,32.54,0,1,0,0,0,0
1521,7388,0.0,11,586,59,566,4.55,0.5353,22,12,0.95,2,1,28.96,1,0,1,0,0,0
1522,5532,2.0,2,690,55,1694,4.08,0.6109,26,6,0.7826,2,4,34.01,0,0,0,0,0,1
1523,7381,4.0,2,245,39,1653,4.55,0.6209,24,7,0.619,3,1,30.17,0,1,0,0,0,0
1524,7323,1.0,6,118,44,1708,3.85,0.3581,22,1,0.8462,9,2,37.98,0,0,0,0,0,1
1525,5322,1.0,12,468,55,1586,3.93,0.5456,34,8,0.7308,6,4,33.82,0,0,0,0,1,0
1526,5437,0.0,9,89,23,228,3.87,0.3634,25,10,0.7619,2,1,34.19,0,0,0,1,0,0
1527,5562,3.0,12,424,57,325,4.53,0.4328,25,7,0.75,3,0,32.93,0,0,1,0,0,0
1528,5658,2.0,1,128,37,566,3.73,0.3385,30,6,0.8966,1,0,38.02,0,0,1,0,0,0
1529,6708,0.0,1,386,49,1795,4.49,0.7713,28,15,0.84,2,2,29.18,1,1,0,0,0,0
1530,5403,3.0,11,322,24,1137,4.14,0.3794,29,4,0.5909,6,1,32.84,0,1,0,0,0,0
1531,5103,3.0,8,476,61,375,4.19,0.4876,26,15,0.9565,1,2,32.13,1,1,0,0,0,0
1532,6052,4.0,9,411,24,1664,4.49,0.7191,23,14,0.8571,1,2,31.54,1,0,0,0,0,1
1533,7466,0.0,9,592,63,1217,4.39,0.5929,30,18,0.9231,2,1,30.48,1,0,1,0,0,0
1534,5396,0.0,4,456,58,628,4.37,0.4593,26,10,0.875,2,1,29.65,0,0,1,0,0,0
1535,5755,1.0,7,425,32,1657,4.92,0.7792,31,20,1.0,2,1,26.51,1,0,0,0,0,1
1536,6766,2.0,9,43,57,1785,4.94,0.8107,26,20,0.9167,0,0,32.84,1,0,0,0,1,0
1537,6324,4.0,7,78,30,1552,4.71,0.7945,27,20,0.9091,4,1,27.29,1,0,0,0,0,1
1538,6011,3.0,3,290,20,1745,4.11,0.5902,21,4,0.7222,0,2,35.76,0,0,0,0,0,1
1539,5591,3.0,11,493,30,248,3.88,0.3104,26,8,0.8571,4,3,34.3,0,0,0,1,0,0
1540,7018,0.0,9,137,37,1542,4.03,0.4877,27,7,0.7,3,3,32.84,0,1,0,0,0,0
1541,5775,2.0,12,583,24,1096,4.41,0.5446,30,9,1.0,4,2,32.84,0,1,0,0,0,0
1542,6795,2.0,5,142,44,437,3.82,0.3557,35,4,0.6154,7,4,35.43,0,0,1,0,0,0
1543,7448,2.0,2,448,27,379,4.02,0.3867,32,9,0.88,3,0,32.42,0,1,0,0,0,0
1544,5629,3.0,7,463,39,30,3.87,0.2238,31,4,0.5652,4,4,35.93,0,0,0,0,1,0
1545,5634,1.0,7,186,45,231,4.64,0.4804,34,18,0.7353,0,0,30.47,1,0,1,0,0,0
1546,5049,2.0,4,317,56,872,4.21,0.4533,27,2,0.7647,3,2,35.63,0,0,0,0,1,0
1547,5704,1.0,1,171,51,1390,4.06,0.6512,29,4,1.0,5,1,30.96,0,0,1,0,0,0
1548,6323,0.0,6,458,40,1464,4.16,0.5758,20,6,0.7143,2,1,31.74,0,0,0,0,1,0
1549,5814,2.0,11,210,57,1222,4.47,0.6494,35,12,0.9615,5,1,30.3,1,1,0,0,0,0
1550,5469,0.0,10,173,58,1306,3.72,0.3441,26,1,0.65,3,1,40.78,0,0,1,0,0,0
1551,5891,4.0,7,82,44,153,5.0,0.5216,34,23,0.8788,0,0,26.71,1,0,0,0,1,0
1552,5759,1.0,12,322,24,286,3.57,0.2199,18,1,0.8125,1,3,36.44,0,1,0,0,0,0
1553,6621,2.0,3,522,39,1555,4.42,0.7177,18,8,1.0,3,1,33.25,1,0,1,0,0,0
1554,6869,2.0,6,366,32,1310,4.36,0.6667,30,11,0.7778,3,2,32.84,1,0,1,0,0,0
1555,6202,2.0,6,557,30,942,4.99,0.6498,29,25,0.8929,1,0,27.76,1,0,0,0,0,1
1556,6758,4.0,7,155,32,161,4.48,0.4281,31,9,0.875,3,0,31.85,1,0,0,0,0,1
1557,7194,4.0,6,683,41,662,4.59,0.4581,28,8,0.8889,1,1,30.88,1,0,1,0,0,0
1558,6203,4.0,10,396,41,486,4.6,0.5803,28,14,0.92,1,2,28.76,1,0,0,0,1,0
1559,5548,2.0,8,80,19,1523,4.21,0.5991,20,5,0.9286,5,0,34.86,0,0,0,0,0,1
1560,5072,2.0,12,49,39,1663,4.21,0.5769,30,5,0.6957,3,3,35.37,0,0,0,0,0,1
1561,5590,1.0,7,84,53,886,4.06,0.4657,27,6,0.8261,2,5,37.27,0,0,0,0,1,0
1562,6171,4.0,4,164,44,277,3.72,0.1428,32,1,0.6522,4,3,37.85,0,0,0,0,1,0
1563,5187,1.0,8,232,61,1127,4.48,0.7167,40,18,0.9394,5,1,29.04,1,0,1,0,0,0
1564,5105,3.0,4,10,34,904,3.94,0.3934,37,5,0.8929,6,3,34.8,0,0,0,0,1,0
1565,5742,0.0,2,343,27,475,4.29,0.4311,28,11,0.6296,0,0,32.47,0,0,0,0,0,1
1566,6400,0.0,8,440,20,277,4.28,0.4804,21,7,0.7778,1,2,33.82,0,0,0,0,0,1
1567,5807,4.0,10,617,59,371,4.53,0.3411,20,4,0.8947,0,2,31.1,0,1,0,0,0,0
1568,6936,4.0,12,483,33,1149,4.5,0.5087,28,14,0.7778,1,4,35.06,0,0,0,1,0,0
1569,5793,1.0,7,78,30,1741,5.0,0.8556,31,26,1.0,2,0,25.83,1,0,0,0,0,1
1570,7452,3.0,12,610,22,840,3.99,0.4055,24,7,0.7273,1,2,36.66,0,0,0,0,0,1
1571,5910,4.0,4,617,55,1669,4.13,0.6355,35,12,0.8182,9,0,34.95,0,0,0,0,1,0
1572,5054,0.0,4,118,34,1571,5.0,0.8881,27,23,1.0,1,0,25.92,1,1,0,0,0,0
1573,5547,4.0,11,431,29,1591,3.71,0.4201,21,1,0.6471,2,1,36.35,0,1,0,0,0,0
1574,5467,3.0,11,125,61,153,4.75,0.5745,24,18,0.9545,1,0,23.87,1,0,0,0,1,0
1575,7216,2.0,12,72,37,843,4.32,0.4576,22,9,0.8421,2,2,31.99,0,0,0,0,1,0
1576,6671,4.0,9,293,60,943,4.46,0.4741,21,2,0.7333,4,2,34.13,0,0,0,0,1,0
1577,5734,0.0,7,447,44,998,4.1,0.4181,26,5,0.6316,4,1,36.04,0,1,0,0,0,0
1578,6735,0.0,10,288,21,1396,3.83,0.3547,35,3,0.7037,5,4,32.84,0,1,0,0,0,0
1579,5907,2.0,12,246,61,1212,4.21,0.4901,21,1,0.4615,2,1,36.86,0,1,0,0,0,0
1580,6299,2.0,8,96,58,349,4.38,0.4133,19,5,0.8,1,0,35.84,0,0,0,0,0,1
1581,5361,1.0,9,380,53,1316,4.29,0.6500,30,13,0.8,4,2,35.06,0,0,0,0,1,0
1582,6649,0.0,9,288,43,459,3.76,0.2735,37,3,0.6667,8,2,35.16,0,1,0,0,0,0
1583,5765,2.0,10,254,53,971,4.49,0.4829,17,8,0.8667,2,0,31.06,0,0,0,0,1,0
1584,5040,4.0,11,658,24,1689,4.73,0.8830,35,26,0.9706,1,1,28.0,1,1,0,0,0,0
1585,6918,1.0,8,412,40,208,5.0,0.6152,27,21,1.0,2,2,27.3,1,1,0,0,0,0
1586,6105,0.0,4,337,59,448,4.56,0.4876,36,18,0.8929,5,0,30.41,1,0,1,0,0,0
1587,5833,3.0,3,160,32,928,4.42,0.4402,30,6,0.7143,5,1,32.84,0,1,0,0,0,0
1588,6695,0.0,9,361,54,1088,4.82,0.6574,23,16,1.0,0,1,27.84,1,1,0,0,0,0
1589,5602,0.0,8,463,18,665,4.8,0.4725,23,10,0.875,4,0,31.2,1,0,1,0,0,0
1590,5789,4.0,1,378,32,223,4.39,0.4507,21,12,0.7895,1,2,30.34,1,0,1,0,0,0
1591,6292,4.0,1,318,36,272,3.9,0.1631,34,1,0.68,7,3,39.4,0,0,1,0,0,0
1592,7127,2.0,7,695,32,1682,3.66,0.5474,28,7,0.7727,5,6,31.98,0,0,0,0,0,1
1593,7186,1.0,12,18,62,1378,4.26,0.5732,31,10,0.7778,4,3,32.23,0,0,0,0,1,0
1594,5938,3.0,12,582,37,1632,4.65,0.8109,33,22,0.9667,1,2,28.6,1,1,0,0,0,0
1595,5328,1.0,3,427,46,1352,4.81,0.6793,21,14,0.95,0,1,30.44,1,1,0,0,0,0
1596,6474,4.0,1,515,31,1635,4.11,0.6484,26,13,0.913,1,0,31.93,1,0,0,0,0,1
1597,6787,1.0,1,524,61,1551,4.82,0.6388,25,14,0.7368,4,1,25.54,1,0,0,1,0,0
1598,7215,3.0,2,81,22,31,4.92,0.5076,27,19,0.88,1,0,29.5,1,0,0,0,1,0
1599,7305,0.0,4,621,37,1021,3.77,0.4067,25,7,0.6818,1,3,32.69,0,0,1,0,0,0
1600,5487,3.0,3,626,39,400,4.36,0.4413,20,6,0.9412,1,3,30.94,1,1,0,0,0,0
1601,7489,4.0,1,418,19,678,4.19,0.4217,29,8,0.7692,1,0,32.84,0,0,0,0,1,0
1602,6375,1.0,11,620,54,764,4.07,0.5805,30,10,0.8846,3,1,32.76,1,0,1,0,0,0
1603,5101,3.0,9,658,24,1412,4.18,0.5159,36,11,0.7742,3,3,33.48,0,0,0,0,1,0
1604,6646,2.0,2,210,54,633,4.05,0.4462,33,13,0.8889,6,1,33.58,0,0,0,0,1,0
1605,5982,0.0,12,162,54,224,3.51,0.1835,19,0,0.75,3,2,38.77,0,0,1,0,0,0
1606,5453,3.0,12,292,32,1274,5.0,0.7424,22,20,1.0,1,2,32.84,1,0,0,0,1,0
1607,7076,0.0,7,536,30,636,3.5,0.1181,27,2,0.5,5,1,40.49,0,0,1,0,0,0
1608,5014,0.0,2,462,36,70,3.9,0.3172,26,3,0.8889,4,3,36.28,0,0,0,0,1,0
1609,7053,4.0,3,366,29,384,4.93,0.5751,36,20,0.9062,1,2,29.76,1,0,0,0,1,0
1610,6057,3.0,7,448,62,31,3.98,0.3208,24,3,0.8095,3,1,33.59,0,1,0,0,0,0
1611,6991,0.0,5,17,21,434,4.2,0.4794,25,11,0.7727,3,4,29.21,0,1,0,0,0,0
1612,6554,4.0,1,510,28,1597,4.62,0.7910,26,20,0.9583,2,0,29.71,1,0,0,0,0,1
1613,7281,1.0,5,629,44,556,4.37,0.4217,29,10,0.8,2,2,35.77,0,0,0,0,1,0
1614,7107,0.0,12,83,51,706,4.05,0.5234,34,9,0.8966,1,1,32.62,0,0,0,0,1,0
1615,6531,4.0,10,578,57,1243,4.07,0.4325,30,6,0.72,3,8,36.75,0,0,0,0,1,0
1616,5718,0.0,8,208,51,1784,4.4,0.7169,32,8,0.8966,3,5,33.28,0,1,0,0,0,0
1617,5523,1.0,9,166,22,1762,4.4,0.5828,39,11,0.7222,1,2,32.84,0,0,0,0,1,0
1618,6873,3.0,7,493,53,1511,3.95,0.5418,34,3,0.6,7,1,35.22,0,0,0,0,0,1
1619,6403,1.0,7,360,41,1007,4.49,0.5797,30,16,0.8,4,1,30.88,1,1,0,0,0,0
1620,6570,3.0,7,188,27,830,4.0,0.3432,31,0,0.7,8,5,39.42,0,0,0,0,1,0
1621,6713,4.0,1,286,25,1668,3.98,0.5561,26,7,0.6818,3,1,32.84,0,0,0,0,1,0
1622,7109,2.0,4,92,53,1373,4.45,0.6164,44,18,0.7436,4,2,35.71,0,0,0,0,1,0
1623,6650,4.0,2,198,28,1030,3.73,0.2892,19,1,0.6923,4,2,35.1,0,1,0,0,0,0
1624,6231,1.0,5,287,63,1224,4.74,0.7477,31,21,0.9655,2,2,27.88,1,0,0,0,1,0
1625,5258,4.0,5,10,58,1699,4.56,0.6496,22,7,0.8235,4,2,30.32,0,0,0,0,0,1
1626,6072,1.0,4,319,24,1279,4.05,0.5144,26,8,0.7826,2,2,31.91,0,1,0,0,0,0
1627,6143,4.0,2,615,21,1746,4.12,0.6494,26,9,0.7619,3,1,35.2,0,1,0,0,0,0
1628,5143,4.0,5,4,18,1780,3.8,0.5382,28,4,0.7273,4,1,35.7,0,0,0,0,1,0
1629,5909,0.0,2,631,48,1735,4.03,0.6512,24,6,0.8462,8,0,32.84,0,0,1,0,0,0
1630,5762,3.0,4,22,49,490,3.95,0.3680,38,6,0.7241,6,4,36.26,0,0,1,0,0,0
1631,5318,2.0,5,323,30,143,4.64,0.3653,23,12,0.8421,3,2,27.73,1,0,0,0,1,0
1632,5513,1.0,11,674,48,656,3.91,0.3245,28,1,0.5556,6,2,40.24,0,1,0,0,0,0
1633,5302,4.0,10,268,41,809,4.56,0.4724,18,4,0.8,2,2,31.4,0,0,0,0,1,0
1634,6533,3.0,1,548,41,707,4.3,0.4692,20,7,0.6667,0,3,32.19,0,0,0,1,0,0
1635,5075,0.0,2,12,20,665,4.81,0.4891,34,22,0.9677,3,1,29.85,1,0,0,0,1,0
1636,5894,1.0,9,425,30,83,3.67,0.1028,25,0,0.6429,6,1,42.59,0,0,1,0,0,0
1637,5055,3.0,5,541,19,857,4.07,0.4286,38,4,0.75,8,1,36.92,0,0,0,0,0,1
1638,6149,2.0,9,520,29,761,3.94,0.4067,21,4,0.8667,3,0,36.31,0,1,0,0,0,0
1639,6549,2.0,1,667,43,707,5.0,0.7272,27,21,1.0,3,0,28.83,1,1,0,0,0,0
1640,5968,3.0,2,84,28,629,3.75,0.3788,35,1,0.4815,5,5,36.9,0,0,1,0,0,0
1641,6569,3.0,12,298,23,902,4.52,0.5891,32,23,0.8387,1,1,29.01,1,0,0,0,1,0
1642,6871,1.0,2,401,30,1747,4.09,0.6257,22,5,0.8235,4,1,33.09,0,0,1,0,0,0
1643,6399,0.0,5,613,63,1454,4.39,0.5879,25,15,0.9583,1,1,31.41,1,0,0,0,1,0
1644,6929,2.0,5,181,61,1753,4.61,0.6715,25,12,0.75,4,2,30.46,1,0,0,0,0,1
1645,6539,0.0,9,453,23,1036,4.21,0.5711,37,13,0.9062,4,4,32.87,0,0,0,1,0,0
1646,7008,4.0,11,171,18,952,4.53,0.6165,18,8,0.8571,1,0,29.06,1,0,0,0,0,1
1647,5263,2.0,4,9,28,199,4.55,0.3075,20,7,0.8667,2,2,33.49,0,1,0,0,0,0
1648,6957,0.0,7,50,50,641,3.84,0.2125,34,1,0.75,7,1,37.26,0,1,0,0,0,0
1649,5824,3.0,12,101,42,1562,4.44,0.5392,24,4,0.5333,6,4,33.54,0,1,0,0,0,0
1650,7038,2.0,11,410,42,141,3.74,0.1483,20,0,0.5,4,4,37.34,0,0,0,0,1,0
1651,7285,4.0,12,235,48,504,4.8,0.4282,27,14,0.6667,1,1,31.56,1,0,0,1,0,0
1652,7079,3.0,1,634,23,1728,4.77,0.8180,30,21,0.8846,2,1,29.33,1,1,0,0,0,0
1653,6796,3.0,6,379,24,1653,3.87,0.6729,23,3,0.9444,5,4,32.84,0,0,0,1,0,0
1654,5023,3.0,12,188,48,944,4.83,0.5897,28,19,0.913,0,1,30.57,1,0,1,0,0,0
1655,5656,0.0,2,424,51,179,4.45,0.3726,29,9,0.84,4,3,33.74,0,1,0,0,0,0
1656,5627,2.0,11,453,52,457,4.14,0.4077,27,11,0.8261,3,1,30.04,0,1,0,0,0,0
1657,5871,1.0,2,587,22,1082,3.75,0.3801,37,4,0.7931,5,2,35.78,0,0,0,0,0,1
1658,5374,3.0,11,137,44,1506,4.35,0.5276,24,8,0.7895,3,3,34.11,0,1,0,0,0,0
1659,6872,1.0,12,410,49,1131,4.53,0.5920,26,9,0.7826,2,5,30.82,1,1,0,0,0,0
1660,5274,3.0,7,112,46,1097,4.49,0.4678,29,7,0.7083,3,3,32.55,0,0,0,0,1,0
1661,6327,0.0,4,246,57,1656,4.57,0.6496,21,5,0.8333,1,1,32.08,0,1,0,0,0,0
1662,6247,0.0,7,446,62,124,4.38,0.4552,22,6,0.9444,1,3,32.84,1,1,0,0,0,0
1663,7178,1.0,9,62,40,51,4.38,0.3611,18,10,0.8,2,1,32.49,0,0,0,0,1,0
1664,7394,4.0,5,495,61,1728,4.55,0.7662,29,11,0.72,3,2,31.66,1,0,0,0,0,1
1665,6044,0.0,10,272,36,215,4.51,0.3812,29,15,0.8846,3,8,30.26,1,0,1,0,0,0
1666,7039,1.0,2,371,48,1087,4.34,0.5279,26,9,0.75,1,2,33.72,0,0,0,0,1,0
1667,7299,0.0,9,10,43,105,4.2,0.2026,31,4,0.6923,2,1,35.85,0,0,0,0,1,0
1668,5858,3.0,8,118,39,314,3.84,0.3069,30,4,0.7143,6,2,38.73,0,0,0,0,1,0
1669,7201,0.0,12,549,52,1248,3.65,0.3079,27,0,0.5714,2,7,42.27,0,0,0,0,1,0
1670,6111,3.0,7,349,54,1763,4.26,0.7837,37,20,0.8235,2,4,33.22,1,0,0,0,1,0
1671,7220,2.0,11,141,23,855,4.35,0.5211,28,4,0.85,5,1,33.52,0,1,0,0,0,0
1672,7243,0.0,7,367,20,719,4.5,0.5100,26,11,0.9048,4,2,32.29,1,0,0,0,1,0
1673,5357,1.0,4,339,50,1683,4.15,0.5638,27,8,0.7727,4,2,37.97,0,0,0,0,1,0
1674,5745,2.0,10,394,36,1018,4.35,0.5080,39,10,0.9,5,3,30.76,0,0,1,0,0,0
1675,5306,4.0,5,146,52,433,3.92,0.1751,32,2,0.625,4,3,37.77,0,0,0,0,0,1
1676,5483,4.0,12,307,54,580,4.6,0.4607,29,10,0.9048,3,2,32.46,1,0,0,1,0,0
1677,7292,2.0,7,229,30,895,4.49,0.5311,23,7,0.8947,2,2,33.25,0,0,1,0,0,0
1678,6925,1.0,1,249,33,560,4.0,0.4404,31,7,0.7273,4,5,35.1,0,1,0,0,0,0
1679,6946,3.0,8,589,18,1223,4.23,0.5223,29,12,0.8,2,2,31.19,0,0,0,0,0,1
1680,5699,0.0,5,58,40,512,4.72,0.5489,36,18,0.9032,3,3,32.84,1,0,0,0,1,0
1681,6275,3.0,1,438,30,1300,4.34,0.6349,29,12,0.8182,7,1,31.97,1,0,0,0,1,0
1682,5847,4.0,12,58,42,1021,4.26,0.5668,31,7,0.8333,3,0,32.99,0,0,1,0,0,0
1683,5111,2.0,2,528,42,943,4.2,0.5293,36,10,0.8929,6,1,32.47,0,0,0,0,0,1
1684,5948,0.0,9,16,57,1569,5.0,0.8682,29,27,0.9286,1,0,23.84,1,1,0,0,0,0
1685,5198,0.0,5,360,49,857,4.82,0.5353,23,9,0.9444,3,0,31.33,1,1,0,0,0,0
1686,5208,3.0,12,586,24,247,4.5,0.3302,28,4,0.8696,2,1,34.61,0,1,0,0,0,0
1687,5559,2.0,5,678,63,561,3.96,0.2974,29,6,0.68,4,1,35.0,0,1,0,0,0,0
1688,7341,1.0,4,364,43,674,4.63,0.5229,35,15,0.8571,3,0,31.91,1,1,0,0,0,0
1689,6243,2.0,1,330,32,569,4.09,0.4809,20,7,0.9412,2,1,32.77,0,1,0,0,0,0
1690,6073,4.0,11,161,36,1017,4.06,0.3787,28,3,0.6818,4,3,34.97,0,0,1,0,0,0
1691,6061,0.0,2,482,55,578,4.46,0.4536,31,11,0.8214,2,2,34.18,0,1,0,0,0,0
1692,7304,4.0,7,418,23,1594,4.67,0.6855,41,23,0.9706,3,4,29.15,1,1,0,0,0,0
1693,6672,1.0,5,472,43,120,4.14,0.3531,25,7,0.7727,0,0,31.66,0,0,1,0,0,0
1694,5390,3.0,3,180,59,1386,4.45,0.6430,29,15,0.8889,2,3,29.99,1,0,0,0,1,0
1695,7258,4.0,9,167,24,1253,4.65,0.5910,27,12,0.9091,4,5,31.71,1,0,0,0,0,1
1696,5708,1.0,7,597,58,941,3.95,0.3003,30,5,0.6316,8,4,36.59,0,0,0,0,0,1
1697,7048,1.0,8,662,23,190,3.88,0.2450,32,6,0.7586,2,1,34.67,0,0,0,0,1,0
1698,6863,2.0,1,551,39,835,3.65,0.3474,32,4,0.875,4,3,34.9,0,0,0,0,1,0
1699,5645,4.0,10,473,27,1396,4.26,0.5878,26,10,0.9524,4,1,32.31,0,0,0,0,0,1
1700,6726,2.0,4,535,21,1776,3.85,0.5024,29,3,0.8,3,1,33.49,0,0,0,0,1,0
1701,7150,1.0,10,617,46,86,4.36,0.3411,29,6,0.8333,2,1,31.76,0,0,0,0,1,0
1702,6978,1.0,8,628,33,555,4.2,0.4652,28,3,0.7143,6,1,34.54,0,0,0,0,0,1
1703,6624,4.0,6,681,33,1015,4.42,0.6157,33,16,0.9333,3,1,29.79,1,0,0,0,0,1
1704,5337,2.0,11,557,37,1113,4.26,0.5668,35,12,0.6923,4,4,32.72,0,0,0,0,0,1
1705,5768,2.0,12,266,55,1631,4.77,0.6505,36,15,0.7778,7,0,32.36,1,0,0,0,1,0
1706,6415,3.0,12,531,50,991,4.11,0.5457,32,11,0.9286,4,2,32.54,1,0,1,0,0,0
1707,6790,3.0,10,122,25,200,4.61,0.4337,31,16,0.875,5,2,26.86,1,0,0,0,1,0
1708,5954,2.0,7,126,40,1096,4.78,0.6228,36,14,0.8966,4,1,30.36,1,0,1,0,0,0
1709,6183,3.0,2,697,55,1008,4.19,0.7019,29,15,0.963,1,1,29.56,1,0,1,0,0,0
1710,7311,2.0,3,426,40,1680,4.46,0.5784,30,11,0.875,2,0,32.83,0,0,0,0,0,1
1711,6888,3.0,7,560,28,1607,4.43,0.6937,26,14,0.8696,2,0,30.78,1,0,0,0,1,0
1712,5084,0.0,12,54,50,708,3.93,0.3180,40,2,0.6667,7,2,36.96,0,0,0,0,1,0
1713,6306,3.0,5,642,30,115,4.36,0.3670,21,3,0.8333,3,3,32.27,0,0,1,0,0,0
1714,6365,4.0,3,415,33,141,4.1,0.3896,32,18,0.9643,2,0,31.85,1,0,1,0,0,0
1715,5131,1.0,11,522,53,552,4.15,0.3660,25,4,0.6842,5,2,34.0,0,0,0,0,0,1
1716,6331,0.0,12,416,26,160,3.92,0.2589,20,3,0.7333,4,4,38.43,0,1,0,0,0,0
1717,5903,4.0,7,667,58,645,4.53,0.4778,29,15,0.9231,2,0,27.94,1,0,0,0,0,1
1718,7198,2.0,6,333,41,1538,4.3,0.6069,30,11,0.8,5,2,32.51,0,0,0,0,1,0
1719,5341,4.0,6,76,34,1282,5.0,0.8958,31,29,1.0,0,1,23.27,1,0,0,0,1,0
1720,5888,3.0,4,266,37,512,3.96,0.2907,27,4,0.6875,7,1,36.63,0,0,0,0,1,0
1721,6014,0.0,10,389,23,585,4.66,0.5347,19,13,0.875,0,0,30.82,1,0,1,0,0,0
1722,6969,4.0,8,379,28,728,4.01,0.4359,20,5,0.6875,0,1,35.12,0,0,0,0,0,1
1723,6799,4.0,4,664,49,332,3.91,0.2577,29,5,0.75,2,2,37.12,0,0,0,0,1,0
1724,7440,4.0,11,274,53,1542,4.89,0.7858,28,22,0.963,0,0,26.04,1,0,1,0,0,0
1725,6644,1.0,12,19,40,496,3.61,0.2574,32,2,0.6923,4,5,38.75,0,1,0,0,0,0
1726,6982,0.0,11,332,42,87,4.65,0.4362,19,15,0.7647,1,0,33.68,1,0,1,0,0,0
1727,5204,0.0,2,526,36,800,4.58,0.6639,27,18,0.8846,0,2,28.51,1,0,0,0,1,0
1728,6438,2.0,5,343,55,1004,3.58,0.3548,28,3,0.6316,7,3,38.9,0,0,0,0,1,0
1729,5486,3.0,4,677,31,413,4.41,0.3812,25,3,0.6818,2,4,37.89,0,0,0,0,1,0
1730,5078,0.0,2,43,48,1268,4.61,0.6071,36,11,0.8621,3,0,31.53,1,0,1,0,0,0
1731,5089,2.0,8,68,49,1755,4.49,0.5982,30,14,0.88,1,0,30.4,1,0,0,0,0,1
1732,5004,2.0,9,218,40,192,3.97,0.3534,12,1,0.6667,4,2,39.18,0,0,1,0,0,0
1733,5062,4.0,12,598,21,886,4.3,0.4383,29,4,0.8333,2,1,31.91,0,0,0,0,1,0
1734,6884,0.0,2,151,62,1027,4.06,0.3761,30,1,0.3913,4,0,36.7,0,1,0,0,0,0
1735,5813,2.0,8,315,45,1417,3.98,0.4469,24,3,0.6471,4,1,37.59,0,0,1,0,0,0
1736,6938,3.0,10,52,30,1328,4.7,0.6929,35,20,0.9062,1,1,30.32,1,0,0,0,1,0
1737,5219,2.0,8,558,26,339,4.4,0.4281,35,14,0.9259,5,1,30.83,1,1,0,0,0,0
