courier_id,city,vehicle_type,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,courier_tier
6978,Boston,Scooter,8,628,33,555,4.2,12839.15,28,3,0.5357,Standard
6979,Seattle,Car,10,504,37,1100,4.32,14856.73,21,11,0.6667,Standard
6980,Boston,Bicycle,7,157,22,415,3.98,11863.33,28,8,0.5714,Standard
6981,Denver,E-bike,2,30,36,821,4.33,15080.37,25,8,0.68,Standard
6982,Austin,Bicycle,11,332,42,87,4.65,12154.54,19,15,0.6842,Gold
6983,Boston,E-bike,3,647,47,1397,4.33,16836.28,25,11,0.8,Gold
6984,Denver,E-bike,2,378,33,642,4.4,13194.68,26,11,0.8077,Gold
6985,Boston,Scooter,5,34,40,1280,4.75,15940.66,20,8,0.6,Gold
6986,Chicago,Scooter,5,624,44,579,3.84,12441.98,38,8,0.4474,Standard
6987,Denver,Walking,7,144,51,1135,3.83,9548.47,21,1,0.5238,Standard
6988,Denver,Bicycle,11,296,39,1476,4.32,13220.57,32,5,0.625,Standard
6989,Boston,Bicycle,7,322,33,1706,3.89,15396.95,21,6,0.5238,Standard
6990,Chicago,Walking,9,159,44,1422,4.6,16424.44,32,7,0.6875,Gold
6991,Austin,Car,5,17,21,434,4.2,13171.83,25,11,0.68,Standard
6992,Seattle,Bicycle,11,26,50,1436,4.45,12605.79,30,7,0.5667,Standard
6993,Boston,Scooter,12,542,26,650,4.65,11964.47,25,7,0.6,Standard
6994,Boston,E-bike,12,667,36,469,4.44,13185.71,30,5,0.7667,Standard
6995,Denver,Scooter,8,369,37,1364,4.32,13159.44,25,3,0.76,Standard
6996,Chicago,Scooter,2,46,53,297,3.49,5672.54,16,0,0.25,Standard
6997,Boston,Bicycle,5,484,36,1424,4.23,16281.16,23,8,0.6957,Standard
6998,Seattle,Car,12,449,29,76,3.99,6629.77,22,3,0.5455,Standard
6999,Chicago,Bicycle,2,83,60,1405,3.66,10233.27,30,0,0.4667,Standard
7000,Seattle,Scooter,9,586,49,496,3.7600000000000002,8066.02,27,4,0.5185,Standard
7001,Denver,Scooter,11,543,19,1153,4.41,12559.17,34,3,0.4118,Standard
7002,Denver,Car,8,431,45,264,3.41,6143.02,35,2,0.5429,Standard
7003,Denver,E-bike,12,386,44,713,4.46,13638.81,20,7,0.7,Standard
7004,Boston,Car,10,445,28,1362,4.7,18207.6,36,24,0.7778,Gold
7005,Chicago,Car,10,608,44,1405,5.0,21478.44,27,23,0.9259,Gold
7006,Denver,Scooter,11,600,36,1082,4.27,14877.59,30,14,0.7,Gold
7007,Denver,Scooter,9,485,54,231,4.17,11907.17,18,5,0.6111,Standard
7008,Seattle,Scooter,11,171,18,952,4.53,16401.04,18,8,0.6667,Gold
7009,Denver,Scooter,3,378,62,1438,3.6,11803.88,31,5,0.6129,Standard
7010,Denver,Car,3,682,62,1495,4.02,14139.33,34,7,0.5882,Standard
7011,Denver,Car,11,589,56,838,4.34,14112.79,16,5,0.625,Standard
7012,Seattle,Bicycle,11,567,38,173,4.34,7504.56,40,3,0.625,Standard
7013,Seattle,E-bike,5,72,56,329,3.92,9072.97,25,6,0.6,Standard
7014,Austin,E-bike,10,610,20,1608,4.04,16619.18,30,6,0.5333,Standard
7015,Boston,Car,8,419,42,73,4.84,13871.09,31,16,0.8387,Gold
7016,Austin,Scooter,1,363,38,989,4.25,12949.74,28,9,0.5714,Standard
7017,Austin,Scooter,7,353,63,1776,4.34,17301.03,29,6,0.5862,Standard
7018,Austin,Car,9,137,37,1542,4.03,13367.05,27,7,0.5185,Standard
7019,Denver,Car,8,133,54,238,4.3,10548.73,23,7,0.6087,Standard
7020,Chicago,Car,8,500,53,768,4.35,11178.2,38,6,0.5789,Standard
7021,Chicago,E-bike,9,388,41,551,4.39,10651.56,26,6,0.6923,Standard
7022,Boston,Car,11,32,25,466,4.76,16603.9,19,11,0.9474,Gold
7023,Denver,Car,10,503,61,731,4.08,10573.82,29,7,0.6552,Standard
7024,Austin,Bicycle,10,17,34,1266,4.49,16254.74,24,8,0.6667,Gold
7025,Seattle,E-bike,6,498,63,625,4.34,11236.85,25,5,0.48,Standard
7026,Boston,Car,3,240,49,1584,4.81,19494.07,26,15,0.8077,Gold
7027,Denver,E-bike,9,337,32,1619,4.15,14995.81,30,4,0.5333,Standard
7028,Boston,Car,8,698,18,1471,4.47,15945.25,29,12,0.6897,Standard
7029,Denver,Scooter,1,672,27,1332,4.8,17135.4,17,6,0.7647,Gold
7030,Seattle,Scooter,3,642,29,1277,4.64,18393.94,33,19,0.7273,Gold
7031,Boston,Car,8,488,55,1732,3.79,15099.16,26,6,0.6923,Standard
7032,Chicago,Scooter,6,648,49,1701,4.77,19080.51,38,20,0.7895,Gold
7033,Boston,Bicycle,4,68,49,106,3.82,9329.61,13,1,0.6154,Standard
7034,Seattle,E-bike,8,462,40,1312,3.5100000000000002,10094.25,19,1,0.5263,Standard
7035,Chicago,Car,5,572,20,1316,4.58,15352.64,24,7,0.7083,Standard
7036,Austin,Bicycle,11,94,38,1118,4.39,14738.37,21,5,0.5714,Standard
7037,Denver,Walking,5,20,45,853,3.61,7744.24,31,2,0.5806,Standard
7038,Chicago,E-bike,11,410,42,141,3.74,5375.93,20,0,0.4,Standard
7039,Boston,E-bike,2,371,48,1087,4.34,14315.58,26,9,0.6923,Standard
7040,Chicago,Car,12,114,39,1513,4.94,21895.08,24,18,0.9167,Gold
7041,Austin,Car,1,211,49,974,4.78,15562.37,23,7,0.6522,Gold
7042,Chicago,Car,9,254,36,142,4.57,11653.05,23,9,0.6957,Gold
7043,Austin,Bicycle,2,255,49,799,4.15,11535.79,25,7,0.76,Standard
7044,Chicago,Walking,12,631,56,885,3.29,5732.03,24,0,0.2917,Standard
7045,Austin,Car,11,115,54,553,4.03,10506.94,27,6,0.5556,Standard
7046,Seattle,Scooter,2,329,49,349,4.17,10136.1,29,5,0.7931,Standard
7047,Seattle,Car,11,590,26,837,4.43,16466.52,29,16,0.931,Gold
7048,Boston,E-bike,8,662,23,190,3.88,7651.6,32,6,0.6875,Standard
7049,Seattle,E-bike,7,210,50,571,4.45,12304.37,24,4,0.5417,Standard
7050,Austin,Car,6,103,34,611,4.29,13388.66,36,8,0.6944,Standard
7051,Denver,E-bike,7,517,41,1211,4.32,13852.61,29,11,0.6897,Standard
7052,Chicago,E-bike,8,416,35,1698,4.33,17910.26,27,7,0.5185,Standard
7053,Seattle,E-bike,3,366,29,384,4.93,15427.39,36,20,0.8056,Gold
7054,Chicago,Car,2,450,38,1069,4.4,14561.57,30,8,0.7333,Standard
7055,Chicago,Scooter,8,358,61,101,4.32,11629.05,30,13,0.8333,Gold
7056,Chicago,Scooter,7,169,47,414,4.29,9048.44,31,5,0.6129,Standard
7057,Denver,E-bike,10,177,30,815,4.78,15603.45,25,17,0.8,Gold
7058,Denver,Bicycle,11,434,57,136,4.46,10207.89,32,8,0.75,Standard
7059,Austin,Scooter,6,252,46,602,3.99,10882.59,26,4,0.6538,Standard
7060,Denver,E-bike,10,232,20,1434,4.41,13960.64,18,4,0.6111,Standard
7061,Austin,Car,1,343,61,878,4.65,15109.13,24,15,0.7917,Gold
7062,Austin,Bicycle,8,168,56,973,3.55,9101.22,21,2,0.6667,Standard
7063,Denver,Bicycle,3,418,47,1117,4.04,11889.92,31,5,0.5484,Standard
7064,Denver,Car,5,35,36,1714,4.4,20765.74,21,12,0.7619,Gold
7065,Chicago,Bicycle,5,453,53,67,4.7,12167.84,21,11,0.4762,Gold
7066,Boston,E-bike,8,62,58,1009,4.55,13481.45,27,5,0.7778,Standard
7067,Boston,Car,6,395,31,1763,3.85,15261.79,28,3,0.5,Standard
7068,Boston,Car,4,14,32,1141,4.16,13668.44,28,9,0.6786,Standard
7069,Austin,Car,5,476,51,635,4.81,14454.96,32,16,0.75,Gold
7070,Seattle,Bicycle,7,292,33,518,4.48,10927.42,23,11,0.6522,Gold
7071,Chicago,Scooter,4,6,26,1708,3.87,14601.65,28,4,0.5,Standard
7072,Denver,E-bike,9,339,40,310,4.5,11132.84,29,9,0.6552,Standard
7073,Denver,Scooter,4,452,50,201,4.51,14242.08,25,10,0.84,Gold
7074,Denver,Walking,10,229,21,1306,4.92,21637.4,23,17,0.8696,Gold
7075,Boston,Bicycle,12,175,20,240,4.25,10303.89,25,4,0.56,Standard
7076,Austin,Bicycle,7,536,30,636,3.5,4663.75,27,2,0.2963,Standard
7077,Seattle,Bicycle,5,605,39,614,5.0,14157.1,33,12,0.8182,Gold
7078,Boston,Car,8,527,25,1617,4.67,18724.25,23,17,0.8261,Gold
7079,Denver,Car,1,634,23,1728,4.77,21147.62,30,21,0.7667,Gold
7080,Boston,Car,11,684,41,810,3.93,11186.58,34,3,0.4412,Standard
7081,Austin,Car,10,305,21,1497,4.15,14265.38,33,5,0.5152,Standard
7082,Denver,Scooter,9,653,31,871,4.34,12877.65,24,14,0.7083,Standard
7083,Boston,E-bike,10,475,50,538,4.26,12266.16,31,5,0.6452,Standard
7084,Boston,Car,10,668,54,117,3.59,7124.82,32,3,0.5,Standard
7085,Chicago,E-bike,8,241,52,950,4.43,13942.16,28,11,0.7143,Gold
7086,Boston,E-bike,1,282,28,1378,4.4,18409.95,26,16,0.7692,Gold
7087,Boston,Scooter,8,587,18,304,3.75,9791.39,26,3,0.5,Standard
7088,Seattle,Bicycle,9,619,25,1422,4.42,16809.49,30,12,0.7,Gold
7089,Chicago,Bicycle,4,600,62,124,4.02,8819.12,17,2,0.5294,Standard
7090,Boston,E-bike,2,237,24,541,4.07,9842.99,27,7,0.3704,Standard
7091,Denver,E-bike,5,110,23,335,4.29,11950.15,29,8,0.5862,Standard
7092,Boston,Car,6,221,46,300,4.66,11400.69,28,14,0.6786,Gold
7093,Boston,E-bike,10,24,49,1357,4.15,15081.0,34,11,0.6765,Standard
7094,Austin,Scooter,8,675,42,75,4.03,10727.95,22,7,0.5455,Standard
7095,Denver,Bicycle,7,257,26,1285,4.7,19209.35,33,17,0.7576,Gold
7096,Seattle,Bicycle,12,11,61,612,4.82,14848.51,13,9,0.9231,Gold
7097,Seattle,Bicycle,6,664,58,307,4.33,11047.53,23,7,0.8261,Standard
7098,Austin,E-bike,7,563,47,1350,4.15,15602.72,24,4,0.75,Standard
7099,Denver,E-bike,11,444,28,1084,3.82,9592.15,28,2,0.3214,Standard
7100,Austin,Car,7,484,19,1200,4.74,17573.25,29,19,0.7931,Gold
7101,Chicago,Bicycle,10,22,37,783,3.7,9322.48,21,0,0.5238,Standard
7102,Denver,Walking,12,486,62,1447,4.07,14385.01,26,6,0.6923,Standard
7103,Denver,E-bike,1,418,22,687,4.36,16804.6,26,19,0.8077,Gold
7104,Austin,E-bike,11,667,48,1615,4.26,18953.93,28,8,0.6786,Gold
7105,Boston,E-bike,8,408,40,851,4.32,12383.51,28,8,0.75,Standard
7106,Austin,Car,12,378,54,536,4.51,15012.4,30,16,0.6333,Gold
7107,Austin,E-bike,12,83,51,706,4.05,14209.46,34,9,0.7647,Standard
7108,Boston,E-bike,4,634,27,1464,4.24,17511.69,35,18,0.7429,Gold
7109,Chicago,E-bike,4,92,53,1373,4.45,16399.53,44,18,0.6591,Standard
7110,Boston,Car,9,275,28,1412,4.01,12737.71,29,4,0.4483,Standard
7111,Boston,E-bike,3,27,32,630,4.67,14014.76,31,15,0.6774,Gold
7112,Seattle,Car,5,562,55,1762,4.99,20872.31,23,17,0.913,Gold
7113,Denver,Scooter,3,680,39,973,4.67,19726.59,25,17,0.72,Gold
7114,Austin,Bicycle,6,324,26,271,4.66,10419.83,26,8,0.6538,Gold
7115,Boston,Walking,7,410,54,1083,4.04,12082.09,15,2,0.7333,Standard
7116,Denver,E-bike,7,133,42,219,4.63,9678.99,30,6,0.6667,Standard
7117,Austin,E-bike,8,282,42,1461,4.2,16391.73,35,17,0.7429,Standard
7118,Chicago,Walking,2,621,55,1719,4.87,19273.56,30,16,0.7333,Gold
7119,Denver,E-bike,4,306,60,1774,4.56,19672.2,30,14,0.7,Gold
7120,Chicago,Scooter,6,699,30,1726,4.43,16408.91,27,12,0.5926,Standard
7121,Chicago,Car,7,193,50,1151,4.21,9858.22,29,1,0.6552,Standard
7122,Denver,Scooter,11,529,39,1139,4.11,11803.58,30,2,0.3667,Standard
7123,Boston,Walking,2,112,26,319,3.53,9161.65,26,0,0.4615,Standard
7124,Boston,Car,12,277,22,1294,4.52,16770.03,39,16,0.7179,Gold
7125,Chicago,Car,10,330,43,1101,4.3,13324.16,28,4,0.5,Standard
7126,Seattle,Bicycle,10,284,26,496,4.83,14602.19,25,12,0.8,Gold
7127,Chicago,Scooter,7,695,32,1682,3.66,14774.1,28,7,0.6071,Standard
7128,Seattle,Walking,12,23,36,1501,4.26,12047.97,29,1,0.5517,Standard
7129,Denver,E-bike,5,696,29,187,4.14,7495.9,25,3,0.68,Standard
7130,Denver,E-bike,9,274,31,1457,4.26,14804.68,29,7,0.4828,Standard
7131,Chicago,Car,10,346,60,35,4.1,6670.7,22,5,0.5909,Standard
7132,Boston,Bicycle,5,323,36,1783,4.48,20444.74,27,15,0.7407,Gold
7133,Denver,E-bike,7,101,39,183,4.24,10972.06,30,9,0.7,Standard
7134,Seattle,Walking,3,91,30,1049,4.47,13863.96,25,4,0.68,Standard
7135,Austin,Bicycle,12,262,34,1574,4.51,17202.07,25,11,0.72,Gold
7136,Seattle,Car,12,577,43,47,4.37,8589.98,35,4,0.6286,Standard
7137,Seattle,E-bike,12,240,43,1107,4.58,15749.07,27,10,0.7037,Gold
7138,Austin,Walking,2,604,34,151,4.06,8208.07,33,3,0.3939,Standard
7139,Austin,Car,5,684,56,1437,4.84,15880.96,32,16,0.8125,Gold
7140,Boston,Walking,8,129,57,1581,4.31,16216.29,25,4,0.68,Standard
7141,Denver,Bicycle,7,439,18,715,4.43,12138.73,26,5,0.4615,Standard
7142,Austin,Bicycle,8,338,54,147,4.31,9524.0,30,8,0.6667,Standard
7143,Denver,Car,2,697,36,479,4.45,10630.26,32,12,0.6562,Gold
7144,Austin,Car,3,223,28,1507,4.16,15683.6,27,6,0.6296,Standard
7145,Chicago,Car,11,352,46,600,4.53,12334.18,22,7,0.5909,Standard
7146,Austin,Car,12,344,47,155,4.37,10145.44,33,9,0.5152,Standard
7147,Chicago,Car,3,538,45,107,4.18,9480.4,27,5,0.6667,Standard
7148,Boston,Bicycle,12,20,59,799,4.27,13935.65,26,9,0.8462,Standard
7149,Boston,Bicycle,2,54,36,1232,4.12,12834.02,35,4,0.5429,Standard
7150,Boston,E-bike,10,617,46,86,4.36,9915.14,29,6,0.6897,Standard
7151,Chicago,Car,2,439,56,1739,4.31,18549.45,15,8,0.6667,Gold
7152,Denver,Car,8,250,30,679,4.57,12390.9,26,8,0.6538,Standard
7153,Denver,Bicycle,9,633,19,1566,4.62,16262.48,24,7,0.5,Standard
7154,Denver,Scooter,11,649,31,583,4.13,12116.66,25,9,0.52,Standard
7155,Denver,Scooter,3,694,46,908,4.16,9608.21,22,5,0.5455,Standard
7156,Chicago,Scooter,1,48,59,1208,4.07,13749.37,27,8,0.5556,Standard
7157,Denver,Walking,11,541,20,942,4.56,15600.41,26,12,0.6154,Gold
7158,Denver,Scooter,1,633,31,726,4.22,12508.61,22,3,0.5909,Standard
7159,Denver,Walking,2,10,22,750,4.94,16204.22,18,12,0.8889,Gold
7160,Boston,Bicycle,3,374,23,1292,4.19,13426.54,25,4,0.36,Standard
7161,Denver,Bicycle,2,576,18,1602,5.0,20756.55,29,22,0.8276,Gold
7162,Seattle,Car,8,487,21,687,4.1,10954.1,21,3,0.6667,Standard
7163,Chicago,Car,7,559,51,1651,4.24,17868.49,35,11,0.6286,Gold
7164,Seattle,Car,8,195,21,33,4.31,8647.92,36,7,0.6667,Standard
7165,Seattle,Bicycle,8,612,42,1117,4.52,15581.92,28,13,0.75,Gold
7166,Denver,Car,11,386,56,1716,4.65,21000.5,41,29,0.9268,Gold
7167,Austin,Scooter,5,4,61,463,4.28,9267.96,33,5,0.5152,Standard
7168,Seattle,Car,3,76,63,502,4.43,10410.87,28,3,0.6786,Standard
7169,Austin,Scooter,9,442,62,568,3.81,11620.13,31,8,0.6129,Standard
7170,Denver,Car,2,146,36,1731,4.29,17715.82,33,11,0.697,Standard
7171,Denver,Bicycle,2,624,31,1210,4.75,18104.8,24,12,0.7083,Gold
7172,Seattle,E-bike,12,46,55,507,4.35,12424.24,33,10,0.7576,Gold
7173,Boston,Walking,8,323,24,1628,4.24,13638.41,22,4,0.7273,Standard
7174,Boston,Car,8,275,37,987,4.4,14957.97,28,10,0.7143,Standard
7175,Boston,Car,4,681,19,772,3.35,7106.46,34,2,0.5294,Standard
7176,Boston,Bicycle,12,343,43,815,4.66,17138.46,26,22,0.7692,Gold
7177,Denver,Bicycle,9,565,52,106,4.88,16936.79,26,22,0.9231,Gold
7178,Boston,E-bike,9,62,40,51,4.38,10387.52,18,10,0.6667,Standard
7179,Boston,E-bike,8,177,26,225,4.19,11416.27,24,8,0.7083,Standard
7180,Boston,Car,12,588,41,703,4.64,11702.73,26,2,0.5,Standard
7181,Boston,E-bike,3,403,29,845,4.68,13665.45,29,13,0.7241,Gold
7182,Seattle,Bicycle,10,385,43,1145,3.81,11316.76,20,2,0.4,Standard
7183,Austin,Scooter,8,645,40,49,4.66,12973.97,29,13,0.8621,Gold
7184,Boston,Car,12,586,18,1317,4.81,19942.56,22,14,0.9091,Gold
7185,Chicago,Car,6,403,26,289,4.52,10261.29,32,9,0.625,Standard
7186,Boston,E-bike,12,18,62,1378,4.26,15380.77,31,10,0.6774,Standard
7187,Seattle,Bicycle,5,450,39,1565,4.19,14080.57,24,4,0.625,Standard
7188,Boston,Bicycle,8,626,58,280,4.66,14932.5,31,15,0.6452,Gold
7189,Chicago,Car,7,447,28,566,4.37,15712.61,32,21,0.75,Gold
7190,Denver,Bicycle,9,191,48,1337,4.26,16600.68,34,15,0.7059,Gold
7191,Chicago,E-bike,12,245,26,845,3.99,13097.94,25,6,0.76,Standard
7192,Chicago,E-bike,3,634,46,124,4.81,14177.92,27,20,0.9259,Gold
7193,Austin,Car,6,114,19,1234,4.46,14083.68,24,9,0.625,Standard
7194,Seattle,Bicycle,6,683,41,662,4.59,12669.91,28,8,0.8571,Gold
7195,Seattle,Car,6,355,33,1187,4.83,16851.43,24,15,0.7917,Gold
7196,Austin,Scooter,4,103,34,1046,4.93,16889.81,24,16,0.9167,Gold
7197,Seattle,E-bike,4,296,46,171,4.31,10474.93,25,9,0.68,Standard
7198,Chicago,E-bike,6,333,41,1538,4.3,16176.32,30,11,0.6667,Standard
7199,Denver,Bicycle,8,648,37,1119,4.43,15054.45,34,11,0.6471,Gold
7200,Denver,E-bike,2,644,49,865,4.34,14582.89,23,9,0.6087,Standard
7201,Austin,E-bike,12,549,52,1248,3.65,9133.5,27,0,0.4444,Standard
7202,Chicago,Walking,5,445,37,947,4.73,16408.68,21,11,0.619,Gold
7203,Austin,Car,5,130,18,142,4.01,7109.08,29,1,0.5517,Standard
7204,Austin,Bicycle,4,335,56,1544,4.42,15427.94,26,8,0.6923,Standard
7205,Chicago,Car,8,38,42,1244,4.46,14367.49,27,6,0.6667,Standard
7206,Austin,E-bike,7,460,38,983,4.6,13881.94,26,5,0.6154,Standard
7207,Austin,E-bike,11,657,56,498,4.01,8324.43,32,7,0.5312,Standard
7208,Austin,Walking,7,524,30,1713,4.22,15983.53,26,2,0.6154,Standard
7209,Austin,Bicycle,12,481,40,1152,4.13,13793.5,25,5,0.68,Standard
7210,Boston,Bicycle,8,689,30,324,4.06,9830.54,34,7,0.5882,Standard
7211,Seattle,Scooter,5,280,63,1777,4.5,17392.34,23,9,0.7391,Gold
7212,Boston,E-bike,2,354,40,335,3.84,6890.46,25,4,0.52,Standard
7213,Austin,Car,5,197,60,559,4.49,12651.64,26,7,0.6538,Standard
7214,Chicago,Bicycle,2,564,47,805,4.83,17765.44,30,28,0.9667,Gold
7215,Denver,E-bike,2,81,22,31,4.92,13837.4,27,19,0.8148,Gold
7216,Chicago,E-bike,12,72,37,843,4.32,12659.54,22,9,0.7273,Standard
7217,Austin,Car,12,393,62,102,3.67,4721.81,36,1,0.2778,Standard
7218,Denver,E-bike,5,189,32,1340,4.28,16091.13,30,8,0.6,Standard
7219,Seattle,Bicycle,1,347,41,807,4.45,13793.03,33,13,0.6667,Standard
7220,Chicago,Car,11,141,23,855,4.35,14154.78,28,4,0.6071,Standard
7221,Austin,Car,2,579,46,988,4.41,13820.26,24,7,0.7083,Standard
7222,Austin,Car,3,103,50,109,4.48,12737.55,21,11,0.8095,Gold
7223,Chicago,Car,4,464,58,1436,4.21,14688.76,27,9,0.7037,Standard
7224,Austin,Car,7,460,38,1102,5.0,19322.74,26,24,0.9615,Gold
7225,Seattle,Car,1,292,29,1028,4.59,16035.56,33,11,0.9394,Gold
7226,Seattle,E-bike,9,192,32,439,4.83,15699.93,32,20,0.8438,Gold
7227,Chicago,Bicycle,6,584,29,961,4.14,12782.78,30,6,0.6333,Standard
7228,Chicago,Walking,9,410,24,1022,4.68,14782.13,32,15,0.7188,Gold
7229,Denver,Bicycle,11,66,18,698,3.99,11019.16,30,7,0.5333,Standard
7230,Denver,Car,7,109,53,216,4.18,9275.2,19,2,0.5263,Standard
7231,Boston,Car,7,228,32,1041,4.21,17203.82,30,9,0.6333,Standard
7232,Denver,Car,8,153,30,1706,4.52,17507.53,27,11,0.7778,Gold
7233,Denver,Bicycle,10,75,61,158,4.16,10131.27,35,7,0.4,Standard
7234,Boston,E-bike,6,694,44,932,5.0,18351.96,24,15,0.8333,Gold
7235,Boston,Car,5,240,29,1774,4.72,20061.82,34,21,0.7647,Gold
7236,Chicago,Bicycle,5,606,55,1065,4.65,18718.58,40,29,0.75,Gold
7237,Denver,Bicycle,4,110,40,104,4.15,6632.9,32,4,0.5312,Standard
7238,Boston,Walking,1,161,63,172,3.82,5805.07,32,1,0.4375,Standard
7239,Denver,Bicycle,9,286,43,838,4.36,14431.61,20,3,0.65,Standard
7240,Boston,Car,4,48,23,1312,4.11,14436.44,27,5,0.6667,Standard
7241,Denver,Car,1,212,37,626,3.91,9222.57,32,5,0.375,Standard
7242,Boston,Bicycle,2,639,28,426,4.93,12872.35,29,12,0.6552,Gold
7243,Austin,E-bike,7,367,20,719,4.5,13893.02,26,11,0.7308,Gold
7244,Austin,Car,10,389,34,136,4.23,10137.48,21,10,0.619,Gold
7245,Chicago,Car,9,410,41,896,4.23,15458.23,25,9,0.72,Gold
7246,Boston,Scooter,3,444,48,176,4.31,8914.96,30,7,0.7,Standard
7247,Boston,Walking,3,214,57,930,4.11,14584.67,23,10,0.7391,Gold
7248,Austin,Car,4,7,37,306,3.71,8262.71,20,3,0.45,Standard
7249,Denver,Walking,6,89,53,366,4.45,12769.82,35,14,0.6857,Gold
7250,Austin,Car,12,438,49,541,3.56,9519.68,25,5,0.52,Standard
7251,Seattle,Bicycle,3,10,59,165,4.37,12792.56,20,8,0.8,Gold
7252,Austin,Car,9,322,31,647,4.02,12534.9,33,12,0.697,Standard
7253,Boston,Car,11,294,35,810,4.51,15407.85,19,10,0.8947,Gold
7254,Chicago,Scooter,9,431,24,1637,4.53,21180.88,25,11,0.72,Gold
7255,Seattle,E-bike,4,368,22,1178,4.61,18690.19,23,15,0.8261,Gold
7256,Boston,E-bike,6,567,53,842,4.24,15352.08,17,3,0.5294,Standard
7257,Boston,Scooter,7,106,29,176,3.97,8842.77,35,7,0.5429,Standard
7258,Seattle,Scooter,9,167,24,1253,4.65,15801.43,27,12,0.7407,Gold
7259,Denver,E-bike,9,666,53,737,4.08,9259.18,26,5,0.8077,Standard
7260,Seattle,Bicycle,1,275,56,718,4.37,12003.92,38,10,0.6053,Standard
7261,Boston,Bicycle,7,220,20,761,4.05,9128.22,38,3,0.3158,Standard
7262,Denver,Scooter,4,476,60,1066,4.37,13203.6,21,7,0.7143,Standard
7263,Boston,Car,5,364,30,200,4.04,9646.3,20,5,0.55,Standard
7264,Boston,Bicycle,3,304,63,1691,4.77,19681.88,23,13,0.7826,Gold
7265,Chicago,Bicycle,7,346,59,1101,5.0,21417.59,27,25,0.963,Gold
7266,Austin,Bicycle,4,250,52,578,4.24,15938.63,33,16,0.7273,Gold
7267,Denver,E-bike,5,688,41,854,4.15,11762.73,24,4,0.4167,Standard
7268,Chicago,E-bike,3,691,37,1391,4.05,12863.76,38,7,0.5526,Standard
7269,Chicago,Car,8,555,63,87,3.98,5463.42,29,3,0.5517,Standard
7270,Chicago,Car,12,539,36,727,4.45,16962.77,22,11,0.7273,Gold
7271,Austin,Bicycle,7,402,59,1378,4.06,12374.93,19,5,0.6316,Standard
7272,Austin,Bicycle,4,376,46,216,4.74,12338.0,34,11,0.5882,Standard
7273,Chicago,Car,11,422,63,252,3.91,9730.42,35,7,0.5714,Standard
7274,Denver,E-bike,12,209,61,1187,4.42,13776.28,31,12,0.8387,Standard
7275,Chicago,Bicycle,1,169,52,1268,4.27,15310.96,18,5,0.7778,Standard
7276,Boston,Bicycle,9,177,38,1169,3.93,13446.18,28,5,0.5,Standard
7277,Chicago,Car,2,446,31,1169,4.91,15722.87,40,16,0.7,Gold
7278,Austin,E-bike,12,28,57,708,4.56,16860.58,34,17,0.8235,Gold
7279,Seattle,Car,10,138,48,121,4.13,10572.48,25,8,0.68,Standard
7280,Boston,E-bike,2,237,26,118,4.35,12161.79,36,22,0.8889,Gold
7281,Boston,E-bike,5,629,44,556,4.37,11812.62,29,10,0.6897,Standard
7282,Seattle,Scooter,10,505,39,88,3.93,8295.94,26,1,0.5769,Standard
7283,Denver,E-bike,12,300,19,1324,5.0,17240.62,25,15,0.88,Gold
7284,Chicago,Car,8,281,21,1308,4.49,15486.93,24,13,0.875,Gold
7285,Seattle,Walking,12,235,48,504,4.8,11966.2,27,14,0.5926,Gold
7286,Denver,E-bike,6,92,49,792,4.35,13655.14,20,2,0.55,Standard
7287,Boston,Car,9,71,32,1001,4.7,17157.81,22,14,0.9545,Gold
7288,Austin,Car,12,218,24,852,4.56,14280.43,31,12,0.871,Gold
7289,Seattle,E-bike,7,377,23,1379,4.36,16435.84,31,16,0.9355,Gold
7290,Denver,Walking,9,324,27,1141,4.89,18628.03,29,16,0.7586,Gold
7291,Chicago,Scooter,3,463,54,423,4.8,12643.55,34,12,0.6176,Gold
7292,Chicago,Bicycle,7,229,30,895,4.49,14390.06,23,7,0.7391,Standard
7293,Denver,Bicycle,11,555,31,680,3.92,8327.05,32,3,0.4375,Standard
7294,Denver,Bicycle,8,194,21,512,4.23,11460.47,27,5,0.5556,Standard
7295,Boston,Bicycle,10,302,35,856,4.29,15269.68,20,11,0.6,Gold
7296,Boston,Car,1,151,32,338,4.04,9170.43,24,2,0.625,Standard
7297,Chicago,Bicycle,8,322,54,1593,4.31,14836.15,32,11,0.6875,Standard
7298,Chicago,Bicycle,3,590,45,611,4.55,15829.03,31,14,0.8065,Gold
7299,Austin,E-bike,9,10,43,105,4.2,6653.22,31,4,0.5806,Standard
7300,Austin,Walking,6,144,58,1680,4.29,17253.53,29,5,0.6552,Standard
7301,Boston,Bicycle,12,554,31,1560,4.47,16576.29,27,10,0.7407,Standard
7302,Seattle,Car,12,689,51,1764,4.29,18811.84,28,13,0.6786,Gold
7303,Chicago,Car,3,50,53,237,4.54,11280.19,28,15,0.7857,Gold
7304,Seattle,Car,7,418,23,1594,4.67,18027.51,41,23,0.8049,Gold
7305,Austin,Bicycle,4,621,37,1021,3.77,11461.38,25,7,0.6,Standard
7306,Seattle,Car,6,283,35,694,4.35,13243.75,29,10,0.6552,Standard
7307,Chicago,Car,4,124,57,895,4.05,11268.66,24,3,0.5417,Standard
